,venue,latitude,longitude,category,center_lat,center_long,center_dist
30,Target,43.099386338869984,-73.74380999510059,Big Box Store,43.09486176035686,-73.75260894697799,
31,Arthur Zankel Music Center,43.095834699230146,-73.7823906341733,Theater,43.09486176035686,-73.75260894697799,
32,T.J. Maxx,43.1079828,-73.7389709,Department Store,43.09486176035686,-73.75260894697799,
33,Gennaro's Pizza Parlor,43.09121,-73.77079,Pizza,43.09486176035686,-73.75260894697799,
34,Zumiez,43.10166574106185,-73.7375217699485,Apparel,43.09486176035686,-73.75260894697799,
35,Market32,43.10278947993603,-73.74265634396555,Grocery Store,43.09486176035686,-73.75260894697799,
36,Panera Bread,43.10656741304688,-73.74012193176895,Bakery,43.09486176035686,-73.75260894697799,
37,BJ's Wholesale Club,43.09988517601328,-73.73598038925064,Warehouse Store,43.09486176035686,-73.75260894697799,
38,Jersey Mike's Subs,43.104112,-73.74114200000002,Sandwiches,43.09486176035686,-73.75260894697799,
39,GameStop,43.099789438484976,-73.74204704091645,Video Games,43.09486176035686,-73.75260894697799,
40,BWP Your Local Bar & Grille,43.09437493037422,-73.74340404106769,American,43.09486176035686,-73.75260894697799,
41,EXPRESS,43.101889,-73.738004,Apparel,43.09486176035686,-73.75260894697799,
42,Bow Tie Cinemas,43.101554698606655,-73.73747143829047,Movie Theater,43.09486176035686,-73.75260894697799,
43,Starbucks,43.102771,-73.74216,Coffee Shop,43.09486176035686,-73.75260894697799,
44,SUBWAY,43.1040778,-73.7484515,Sandwiches,43.09486176035686,-73.75260894697799,
45,Planet Fitness - Temporarily Closed,43.10232346947643,-73.73834648937999,Gym / Fitness,43.09486176035686,-73.75260894697799,
46,Lowe's,43.1051638,-73.7461469,Hardware,43.09486176035686,-73.75260894697799,
47,American Eagle Outfitters,43.1024,-73.737039,Apparel,43.09486176035686,-73.75260894697799,
48,Auntie Anne's,43.10209717918593,-73.73760892101531,Snacks,43.09486176035686,-73.75260894697799,
49,Residence Inn Saratoga Springs,43.094848808770095,-73.75424891710281,Hotel,43.09486176035686,-73.75260894697799,
50,Eastern Mountain Sports,43.10677560174947,-73.74152613730743,Sporting Goods,43.09486176035686,-73.75260894697799,
51,Supercuts,43.099888257026265,-73.74217022873074,Salon / Barbershop,43.09486176035686,-73.75260894697799,
52,Denny's,43.09767502153361,-73.74761313199997,Breakfast,43.09486176035686,-73.75260894697799,
53,GNC,43.09991748839673,-73.7419080734253,Supplement Shop,43.09486176035686,-73.75260894697799,
54,Pixie Stix,43.10215958558332,-73.73764454606203,Coffee Shop,43.09486176035686,-73.75260894697799,
55,Walmart Pharmacy,43.1027788336795,-73.750239036837,Pharmacy,43.09486176035686,-73.75260894697799,
56,Red Robin Gourmet Burgers and Brews,43.09899783,-73.74959172,Restaurant,43.09486176035686,-73.75260894697799,
57,Citizens Bank Supermarket Branch,43.09682697554568,-73.747082054615,Bank,43.09486176035686,-73.75260894697799,
58,Hot Topic,43.10195543036693,-73.73755230704099,Apparel,43.09486176035686,-73.75260894697799,
59,Oklahoma Training Track,43.076542597807205,-73.76704256233306,Racetrack,43.09486176035686,-73.75260894697799,
60,Yankee Candle,43.102156,-73.738192,Gift Shop,43.09486176035686,-73.75260894697799,
61,Forever 21,43.10213987494286,-73.73750101484427,Apparel,43.09486176035686,-73.75260894697799,
62,Pac Sun,43.102153056868325,-73.73799585540645,Apparel,43.09486176035686,-73.75260894697799,
63,Menchie's,43.1073776433756,-73.73954860022602,Yogurt,43.09486176035686,-73.75260894697799,
64,Friendly's,43.105804,-73.739097,Restaurant,43.09486176035686,-73.75260894697799,
65,DICK'S Sporting Goods,43.10369571563835,-73.73768488861936,Sporting Goods,43.09486176035686,-73.75260894697799,
66,Sunglass Hut,43.1020809,-73.73761440000001,Accessories,43.09486176035686,-73.75260894697799,
67,Home Goods,43.10223321073312,-73.73913224235628,Furniture / Home,43.09486176035686,-73.75260894697799,
68,Maurices,43.102156,-73.738192,Women's Store,43.09486176035686,-73.75260894697799,
69,The Childrens Place,43.10289063922728,-73.7377385208742,Kids Store,43.09486176035686,-73.75260894697799,
70,Olde Saratoga Brewing Company,43.09068087120426,-73.76851518486913,Brewery,43.09486176035686,-73.75260894697799,
71,Stewart's Shops,43.09236701,-73.77268017,Convenience Store,43.09486176035686,-73.75260894697799,
72,Hess Express,43.09854093424117,-73.75000742775836,Gas Station,43.09486176035686,-73.75260894697799,
73,East Side Recreational Field,43.084330401689556,-73.76990234993161,Park,43.09486176035686,-73.75260894697799,
74,Courtyard Saratoga Springs,43.08889564291404,-73.77793729305608,Hotel,43.09486176035686,-73.75260894697799,
75,Stewart's Shops,43.084055511372696,-73.74359786524538,Convenience Store,43.09486176035686,-73.75260894697799,
76,Dunkin',43.1001782,-73.7486876,Donuts,43.09486176035686,-73.75260894697799,
77,Hannaford Pharmacy,43.09678192889447,-73.747082054615,Pharmacy,43.09486176035686,-73.75260894697799,
78,Saratoga Health And Wellness center,43.094799615626535,-73.75921707833209,Gym / Fitness,43.09486176035686,-73.75260894697799,
79,Metabolic Meltdown,43.095485,-73.759618,Gym / Fitness,43.09486176035686,-73.75260894697799,
80,APlus at Sunoco,43.098889826742756,-73.74823607391393,Coffee Shop,43.09486176035686,-73.75260894697799,
81,Danielle's Bridal,43.094592,-73.744442,Bridal,43.09486176035686,-73.75260894697799,
82,Uptown Cafe,43.092411,-73.74340699999998,Tea Room,43.09486176035686,-73.75260894697799,
83,Walmart Supercenter,43.104011473797904,-73.74898373424425,Big Box Store,43.09486176035686,-73.75260894697799,
84,Saratoga Book Warehouse,43.09384928528215,-73.74034158224238,Bookstore,43.09486176035686,-73.75260894697799,
85,Saratoga Springs Ice Rink,43.08796766234103,-73.7429101329677,Skating Rink,43.09486176035686,-73.75260894697799,
86,Vernon Arena,43.08788,-73.74244,Skating Rink,43.09486176035686,-73.75260894697799,
87,Spring Run Trail,43.08939695360098,-73.76795609009254,Trail,43.09486176035686,-73.75260894697799,
88,Bpoe Elks Lodge # 161,43.09635397118621,-73.7703522284667,Lounge,43.09486176035686,-73.75260894697799,
89,Saratoga Zymurgist (at E.B.I. Beverage),43.08994698159696,-73.76994400401375,Food & Drink,43.09486176035686,-73.75260894697799,
90,Urban Roots,43.091424,-73.77104200000002,Juice Bar,43.09486176035686,-73.75260894697799,
91,Dr Paul,43.097005138552255,-73.77155845136295,Optical,43.09486176035686,-73.75260894697799,
92,Bog Meadow Brook Nature Trail,43.08475713745906,-73.73449326642339,Trail,43.09486176035686,-73.75260894697799,
93,Pizza Time,43.106672638390435,-73.77139758174899,Pizza,43.09486176035686,-73.75260894697799,
94,William Strauss,43.10668063,-73.77151837,Auto Garage,43.09486176035686,-73.75260894697799,
95,Saratoga Kitchens and Baths,43.10626253914639,-73.77227067947388,Home Services,43.09486176035686,-73.75260894697799,
96,Thoroughbred Feed Sales,43.07718031666667,-73.77072609999998,Pet Store,43.09486176035686,-73.75260894697799,
0,Arthur Zankel Music Center,43.095834699230146,-73.7823906341733,Theater,43.09519246667944,-73.78332091757707,
1,Olde Bryan Inn,43.08714957993618,-73.78085257738229,American,43.09519246667944,-73.78332091757707,
2,Triangle Diner,43.096070403657826,-73.77221162243106,Diner,43.09519246667944,-73.78332091757707,
3,Frances Young Tang Teaching Museum & Art Gallery,43.09551325198154,-73.78578527650231,Arts,43.09519246667944,-73.78332091757707,
4,Kru Coffee,43.091137508865394,-73.7711689142065,Coffee Shop,43.09519246667944,-73.78332091757707,
5,Saratoga Farmers Market,43.085883728033245,-73.78094611817241,Farmer's Market,43.09519246667944,-73.78332091757707,
6,Criterion Cinemas 11 & BTX,43.083471057248815,-73.7870901632255,Movie Theater,43.09519246667944,-73.78332091757707,
7,Henry Street Taproom,43.08242063637965,-73.78222329144764,Bar,43.09519246667944,-73.78332091757707,
8,Northshire Bookstore,43.08195248540803,-73.78519151083067,Bookstore,43.09519246667944,-73.78332091757707,
9,Saratoga Olive Oil Co.,43.08359186029377,-73.78416585345529,Gourmet,43.09519246667944,-73.78332091757707,
10,15 Church,43.08343642386065,-73.78553485605539,American,43.09519246667944,-73.78332091757707,
11,Max London's Restaurant & Bar,43.0830005601727,-73.78485521598405,New American,43.09519246667944,-73.78332091757707,
12,Country Corner Cafe,43.08343998193947,-73.78603485447898,Breakfast,43.09519246667944,-73.78332091757707,
13,Druthers Brew Pub,43.0809108581934,-73.78631565453526,Brewery,43.09519246667944,-73.78332091757707,
14,Mrs. London's,43.08293293946284,-73.78488931369357,Coffee Shop,43.09519246667944,-73.78332091757707,
15,Comfort Kitchen,43.08254769442178,-73.78461408620002,Burgers,43.09519246667944,-73.78332091757707,
16,Uncommon Grounds Coffee & Bagels,43.08147920280094,-73.78533090823937,Coffee Shop,43.09519246667944,-73.78332091757707,
17,Smashburger,43.091509860997256,-73.77127537969768,Burgers,43.09519246667944,-73.78332091757707,
18,Hampton Inn by Hilton,43.083089799999996,-73.78246379999999,Hotel,43.09519246667944,-73.78332091757707,
19,Chianti Il Ristorante,43.08174768088648,-73.7871716708339,Italian,43.09519246667944,-73.78332091757707,
20,Sweet Mimi's,43.08040780269649,-73.78337745845074,Café,43.09519246667944,-73.78332091757707,
21,The Fresh Market,43.09137605584068,-73.77189158542781,Grocery Store,43.09519246667944,-73.78332091757707,
22,Moby Rick's Seafood,43.083809073252276,-73.77455592155457,Fish & Chips,43.09519246667944,-73.78332091757707,
23,The Bourbon Room at Saratoga Springs,43.08217392272513,-73.78458368375573,Bar,43.09519246667944,-73.78332091757707,
24,Ravenous,43.08059941,-73.78488455,French,43.09519246667944,-73.78332091757707,
25,The Mouzon House,43.084617701190176,-73.78212596568562,American,43.09519246667944,-73.78332091757707,
26,Pint Sized,43.083809073252276,-73.78481537103652,Beer Bar,43.09519246667944,-73.78332091757707,
27,The Adelphi Hotel,43.080664,-73.786248,Hotel,43.09519246667944,-73.78332091757707,
28,Saratoga Tea and Honey,43.08020518749213,-73.78582104863213,Tea Room,43.09519246667944,-73.78332091757707,
29,Congress Park,43.07833939700265,-73.7843084335327,Park,43.09519246667944,-73.78332091757707,
30,Boca Bistro,43.081096992359456,-73.78561357674464,Spanish,43.09519246667944,-73.78332091757707,
31,Putnam Market,43.0822488699444,-73.785274556413,Food & Drink,43.09519246667944,-73.78332091757707,
32,Four Seasons Natural Foods,43.083958,-73.780785,Health Food Store,43.09519246667944,-73.78332091757707,
33,Saratoga Coffee Traders,43.08253706666374,-73.78510621239317,Coffee Shop,43.09519246667944,-73.78332091757707,
34,Cantina,43.081629,-73.78503,Mexican,43.09519246667944,-73.78332091757707,
35,The Local Pub and Teahouse,43.07955924336997,-73.79309560434274,Tea Room,43.09519246667944,-73.78332091757707,
36,Embassy Suites by Hilton,43.07882134368121,-73.78973186016083,Hotel,43.09519246667944,-73.78332091757707,
37,Dairy Haus,43.10323889688475,-73.77200084212544,Ice Cream,43.09519246667944,-73.78332091757707,
38,Hattie's Restaurant,43.08045243765954,-73.78348627955812,Fried Chicken,43.09519246667944,-73.78332091757707,
39,Roma Importing Co.,43.07969610440831,-73.79796800911407,Italian,43.09519246667944,-73.78332091757707,
40,Purdy's Discount Wine & Liquor,43.0782600015452,-73.78968810327729,Food & Drink,43.09519246667944,-73.78332091757707,
41,James & Sons.,43.08041213263989,-73.78557443618773,Smoke Shop,43.09519246667944,-73.78332091757707,
42,Ben & Jerry's,43.0801799,-73.78391979999998,Ice Cream,43.09519246667944,-73.78332091757707,
43,The Bread Basket Bakery,43.07952892370735,-73.78234925206816,Bakery,43.09519246667944,-73.78332091757707,
44,The Brook Tavern,43.0764892689826,-73.7757800359109,American,43.09519246667944,-73.78332091757707,
45,Impressions of Saratoga,43.08057756997721,-73.7856443994235,Gift Shop,43.09519246667944,-73.78332091757707,
46,Four Seasons Natural Foods,43.080568503862324,-73.78433367201184,Vegetarian / Vegan,43.09519246667944,-73.78332091757707,
47,Harvey's Irish Pub & Restaurant,43.080362498686675,-73.78505384503414,Pub,43.09519246667944,-73.78332091757707,
48,Marino's Pizza,43.075821924279715,-73.79042897235367,Pizza,43.09519246667944,-73.78332091757707,
49,Starbucks,43.08024903,-73.78617394,Coffee Shop,43.09519246667944,-73.78332091757707,
50,E.B.I. Beverage,43.08970825499757,-73.76990012524995,Food & Drink,43.09519246667944,-73.78332091757707,
51,Gennaro's Pizza Parlor,43.09121,-73.77079,Pizza,43.09519246667944,-73.78332091757707,
52,The Wine Bar,43.08185592082543,-73.78540705556577,Wine Bar,43.09519246667944,-73.78332091757707,
53,Caffe Lena,43.08055377837419,-73.78341688310782,Performing Arts,43.09519246667944,-73.78332091757707,
54,Jacob & Anthony's American Grille,43.08384583677525,-73.78234741340891,American,43.09519246667944,-73.78332091757707,
55,2 West Bar and Grille,43.084798799999994,-73.80418159999998,Gastropub,43.09519246667944,-73.78332091757707,
56,Thirsty Owl,43.07323421914854,-73.7874728161535,Wine Bar,43.09519246667944,-73.78332091757707,
57,Saratoga Golf and Polo Club,43.08564900104702,-73.80015671055796,Golf Course,43.09519246667944,-73.78332091757707,
58,Pope's Pizza,43.07963631689547,-73.80055586142116,Pizza,43.09519246667944,-73.78332091757707,
59,Peabody's Sports Bar & Grill,43.08041820557664,-73.78393805235439,Sports Bar,43.09519246667944,-73.78332091757707,
60,Sunnyside Gardens,43.08618609860412,-73.81042955681156,Flower Shop,43.09519246667944,-73.78332091757707,
61,Siro's,43.07419231210394,-73.77401728348346,Lounge,43.09519246667944,-73.78332091757707,
62,The Inn at Saratoga,43.07592205233924,-73.78714125690273,Hotel,43.09519246667944,-73.78332091757707,
63,Kings Tavern,43.07569599143266,-73.77095248590774,Dive Bar,43.09519246667944,-73.78332091757707,
64,Saratoga Strike Zone,43.07423563242285,-73.78948858883734,Bowling Alley,43.09519246667944,-73.78332091757707,
65,Shirley's Restaurant,43.080207374758224,-73.80359645179166,Diner,43.09519246667944,-73.78332091757707,
66,Stewart's Shops,43.079088349442934,-73.80433537599829,Convenience Store,43.09519246667944,-73.78332091757707,
67,Courtyard Saratoga Springs,43.08889564291404,-73.77793729305608,Hotel,43.09519246667944,-73.78332091757707,
68,Oklahoma Training Track,43.076542597807205,-73.76704256233306,Racetrack,43.09519246667944,-73.78332091757707,
69,Humpty Dumpty,43.080446794121634,-73.80369097795842,Ice Cream,43.09519246667944,-73.78332091757707,
70,Stewart's Shops,43.09236701,-73.77268017,Convenience Store,43.09519246667944,-73.78332091757707,
71,SUBWAY,43.07993581366944,-73.80320977492363,Sandwiches,43.09519246667944,-73.78332091757707,
72,Minogue's Beverage Center,43.08397056956319,-73.80402978563002,Liquor Store,43.09519246667944,-73.78332091757707,
73,Olde Saratoga Brewing Company,43.09068087120426,-73.76851518486913,Brewery,43.09519246667944,-73.78332091757707,
74,East Side Recreational Field,43.084330401689556,-73.76990234993161,Park,43.09519246667944,-73.78332091757707,
75,Cumberland Farms,43.113334,-73.771218,Convenience Store,43.09519246667944,-73.78332091757707,
76,Residence Inn Saratoga Springs,43.094848808770095,-73.75424891710281,Hotel,43.09519246667944,-73.78332091757707,
77,Rite Aid,43.07914655759056,-73.80320459604262,Pharmacy,43.09519246667944,-73.78332091757707,
78,Saratoga City Ballet,43.082796,-73.77087,Dance Studio,43.09519246667944,-73.78332091757707,
79,East Side Rec,43.08110070570992,-73.76754241766137,Recreation Center,43.09519246667944,-73.78332091757707,
80,Thoroughbred Feed Sales,43.07718031666667,-73.77072609999998,Pet Store,43.09519246667944,-73.78332091757707,
81,Saratoga Guitar & Music Center,43.08121,-73.803524,Music Store,43.09519246667944,-73.78332091757707,
82,Sabina's,43.075614,-73.77121655,Pizza,43.09519246667944,-73.78332091757707,
83,Always Perfect Window Cleaning,43.0765403558284,-73.7987398729183,Home Services,43.09519246667944,-73.78332091757707,
0,Sunnyside Gardens,43.08618609860412,-73.81042955681156,Flower Shop,43.09551493230199,-73.81403340168842,
1,Roma Importing Co.,43.07969610440831,-73.79796800911407,Italian,43.09551493230199,-73.81403340168842,
2,2 West Bar and Grille,43.0847988,-73.80418159999998,Gastropub,43.09551493230199,-73.81403340168842,
3,Wings Over Saratoga,43.07857259628349,-73.80507529004839,Wings,43.09551493230199,-73.81403340168842,
4,The Local Pub and Teahouse,43.07955924336997,-73.79309560434274,Tea Room,43.09551493230199,-73.81403340168842,
5,Saratoga Golf and Polo Club,43.08564900104702,-73.80015671055796,Golf Course,43.09551493230199,-73.81403340168842,
6,Pope's Pizza,43.07963631689547,-73.80055586142116,Pizza,43.09551493230199,-73.81403340168842,
7,Stewart's Shops,43.079088349442934,-73.80433537599829,Convenience Store,43.09551493230199,-73.81403340168842,
8,Shirley's Restaurant,43.080207374758224,-73.80359645179166,Diner,43.09551493230199,-73.81403340168842,
9,Fortunate Cup Coffee Cafe,43.07692677174961,-73.80329073573546,Café,43.09551493230199,-73.81403340168842,
10,Frances Young Tang Teaching Museum & Art Gallery,43.09551325198154,-73.78578527650231,Arts,43.09551493230199,-73.81403340168842,
11,The Kettle Restaurant,43.089601806791286,-73.8281578215782,American,43.09551493230199,-73.81403340168842,
12,Humpty Dumpty,43.080446794121634,-73.80369097795842,Ice Cream,43.09551493230199,-73.81403340168842,
13,Minogue's Beverage Center,43.08397056956319,-73.80402978563002,Liquor Store,43.09551493230199,-73.81403340168842,
14,Saratoga Springs Commissary,43.07886110897994,-73.82151367763662,Food,43.09551493230199,-73.81403340168842,
15,SUBWAY,43.07993581366944,-73.80320977492363,Sandwiches,43.09551493230199,-73.81403340168842,
16,Navy Federal Credit Union - Restricted Access,43.078125,-73.81997199999998,Credit Union,43.09551493230199,-73.81403340168842,
17,Family Dollar,43.07882509867525,-73.80514863342349,Discount Store,43.09551493230199,-73.81403340168842,
